inpatient_claim_count,in_sum_amt,in_mean_amt,in_std_amt,in_unique_benes,outpatient_claim_count,out_sum_amt,out_mean_amt,out_std_amt,out_unique_benes,total_claim_count,total_sum_amt,mean_amt_overall,pct_inpatient,unique_beneficiaries,_label
0.0,0.0,0.0,0.0,0.0,3.0,380.0,126.66666666666667,150.1110699893027,3.0,3.0,380.0,126.66666666666667,0.0,3.0,legit
0.0,0.0,0.0,0.0,0.0,5.0,300.0,60.0,33.91164991562634,5.0,5.0,300.0,60.0,0.0,5.0,legit
15.0,93000.0,6200.0,6710.333183126709,15.0,0.0,0.0,0.0,0.0,0.0,15.0,93000.0,6200.0,1.0,15.0,legit
0.0,0.0,0.0,0.0,0.0,67.0,17920.0,267.46268656716416,534.773651590182,50.0,67.0,17920.0,267.46268656716416,0.0,50.0,legit
0.0,0.0,0.0,0.0,0.0,65.0,17500.0,269.2307692307692,496.64910806167916,34.0,65.0,17500.0,269.2307692307692,0.0,34.0,legit
0.0,0.0,0.0,0.0,0.0,104.0,22710.0,218.3653846153846,524.4953387243207,74.0,104.0,22710.0,218.3653846153846,0.0,74.0,legit
0.0,0.0,0.0,0.0,0.0,23.0,4480.0,194.7826086956522,451.7629060914123,11.0,23.0,4480.0,194.7826086956522,0.0,11.0,legit
0.0,0.0,0.0,0.0,0.0,1.0,900.0,900.0,0.0,1.0,1.0,900.0,900.0,0.0,1.0,legit
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,legit
4.0,22000.0,5500.0,3109.126351029605,4.0,0.0,0.0,0.0,0.0,0.0,4.0,22000.0,5500.0,1.0,4.0,legit
18.0,99000.0,5500.0,3034.119699837364,18.0,2.0,630.0,315.0,403.0508652763321,2.0,20.0,99630.0,4981.5,0.9,20.0,legit
1.0,7000.0,7000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7000.0,7000.0,1.0,1.0,legit
9.0,80000.0,8888.888888888889,9184.830488969903,9.0,0.0,0.0,0.0,0.0,0.0,9.0,80000.0,8888.888888888889,1.0,9.0,legit
7.0,60000.0,8571.42857142857,5996.030432909839,7.0,0.0,0.0,0.0,0.0,0.0,7.0,60000.0,8571.42857142857,1.0,7.0,legit
8.0,124000.0,15500.0,20674.345731572048,7.0,0.0,0.0,0.0,0.0,0.0,8.0,124000.0,15500.0,1.0,7.0,legit
2.0,14000.0,7000.0,4242.640687119285,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14000.0,7000.0,1.0,2.0,legit
0.0,0.0,0.0,0.0,0.0,36.0,14070.0,390.8333333333333,703.1129760876677,30.0,36.0,14070.0,390.8333333333333,0.0,30.0,legit
0.0,0.0,0.0,0.0,0.0,24.0,7390.0,307.9166666666667,572.8265475893976,16.0,24.0,7390.0,307.9166666666667,0.0,16.0,legit
0.0,0.0,0.0,0.0,0.0,65.0,14620.0,224.92307692307693,468.57537773061085,38.0,65.0,14620.0,224.92307692307693,0.0,38.0,legit
0.0,0.0,0.0,0.0,0.0,48.0,13810.0,287.7083333333333,585.7537046253054,46.0,48.0,13810.0,287.7083333333333,0.0,46.0,legit
59.0,491000.0,8322.033898305084,6681.009313502485,57.0,10.0,3800.0,380.0,443.14532354271523,10.0,69.0,494800.0,7171.014492753623,0.855072463768116,67.0,legit
74.0,619000.0,8364.864864864865,5955.484002792362,65.0,806.0,233530.0,289.7394540942928,589.7805100577036,352.0,880.0,852530.0,968.7840909090909,0.08409090909090909,417.0,legit
0.0,0.0,0.0,0.0,0.0,65.0,22690.0,349.0769230769231,608.5118196184727,57.0,65.0,22690.0,349.0769230769231,0.0,57.0,legit
0.0,0.0,0.0,0.0,0.0,1113.0,345330.0,310.26954177897574,639.3088100597577,807.0,1113.0,345330.0,310.26954177897574,0.0,807.0,legit
2.0,38000.0,19000.0,15556.349186104046,2.0,35.0,10650.0,304.2857142857143,633.7112244282774,21.0,37.0,48650.0,1314.8648648648648,0.05405405405405406,23.0,legit
8.0,91000.0,11375.0,10848.798485151643,7.0,22.0,5890.0,267.72727272727275,605.7418263362373,21.0,30.0,96890.0,3229.6666666666665,0.26666666666666666,28.0,legit
0.0,0.0,0.0,0.0,0.0,131.0,62180.0,474.6564885496183,1073.0440507911799,55.0,131.0,62180.0,474.6564885496183,0.0,55.0,legit
13.0,148000.0,11384.615384615385,11722.758929666554,12.0,17.0,2940.0,172.94117647058823,247.80952125277472,15.0,30.0,150940.0,5031.333333333333,0.43333333333333335,27.0,legit
3.0,27000.0,9000.0,7810.249675906654,3.0,8.0,4520.0,565.0,1120.6885638494118,6.0,11.0,31520.0,2865.4545454545455,0.2727272727272727,9.0,legit
0.0,0.0,0.0,0.0,0.0,20.0,3890.0,194.5,267.079231295647,19.0,20.0,3890.0,194.5,0.0,19.0,legit
12.0,104000.0,8666.666666666666,10360.18017861337,10.0,50.0,17180.0,343.6,531.0127405366512,41.0,62.0,121180.0,1954.516129032258,0.1935483870967742,51.0,legit
1.0,4000.0,4000.0,0.0,1.0,233.0,63150.0,271.0300429184549,459.41657524601135,106.0,234.0,67150.0,286.96581196581195,0.004273504273504274,107.0,legit
8.0,51000.0,6375.0,3852.1793460696654,8.0,285.0,61430.0,215.5438596491228,468.99293029655513,240.0,293.0,112430.0,383.7201365187713,0.027303754266211604,248.0,legit
7.0,115000.0,16428.571428571428,10768.118728560758,7.0,74.0,23730.0,320.6756756756757,521.3952069840836,66.0,81.0,138730.0,1712.716049382716,0.08641975308641975,73.0,legit
0.0,0.0,0.0,0.0,0.0,39.0,6850.0,175.64102564102564,295.5440555973345,17.0,39.0,6850.0,175.64102564102564,0.0,17.0,legit
0.0,0.0,0.0,0.0,0.0,185.0,62890.0,339.94594594594594,642.6960006380878,163.0,185.0,62890.0,339.94594594594594,0.0,163.0,legit
0.0,0.0,0.0,0.0,0.0,7.0,2110.0,301.42857142857144,308.51410402273734,7.0,7.0,2110.0,301.42857142857144,0.0,7.0,legit
0.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,0.0,1.0,1.0,30.0,30.0,0.0,1.0,legit
13.0,105000.0,8076.923076923077,5090.211823711898,13.0,11.0,4070.0,370.0,520.3268203735033,11.0,24.0,109070.0,4544.583333333333,0.5416666666666666,24.0,legit
4.0,21000.0,5250.0,2500.0,4.0,51.0,15660.0,307.05882352941177,657.4991836273168,34.0,55.0,36660.0,666.5454545454545,0.07272727272727272,38.0,legit
4.0,25000.0,6250.0,4031.128874149275,4.0,3.0,90.0,30.0,30.0,3.0,7.0,25090.0,3584.285714285714,0.5714285714285714,7.0,legit
0.0,0.0,0.0,0.0,0.0,4.0,370.0,92.5,79.32002689527195,4.0,4.0,370.0,92.5,0.0,4.0,legit
4.0,31000.0,7750.0,3862.2100754188223,4.0,20.0,11650.0,582.5,786.7245555566378,20.0,24.0,42650.0,1777.0833333333333,0.16666666666666666,24.0,legit
0.0,0.0,0.0,0.0,0.0,33.0,10410.0,315.45454545454544,632.564675097984,31.0,33.0,10410.0,315.45454545454544,0.0,31.0,legit
0.0,0.0,0.0,0.0,0.0,46.0,13490.0,293.2608695652174,467.76563147621073,46.0,46.0,13490.0,293.2608695652174,0.0,46.0,legit
0.0,0.0,0.0,0.0,0.0,70.0,29730.0,424.7142857142857,757.4742955959712,64.0,70.0,29730.0,424.7142857142857,0.0,64.0,legit
0.0,0.0,0.0,0.0,0.0,56.0,15760.0,281.42857142857144,600.7856328370184,46.0,56.0,15760.0,281.42857142857144,0.0,46.0,legit
0.0,0.0,0.0,0.0,0.0,18.0,4140.0,230.0,436.88738621673906,18.0,18.0,4140.0,230.0,0.0,18.0,legit
0.0,0.0,0.0,0.0,0.0,191.0,52120.0,272.87958115183244,555.7683928360923,110.0,191.0,52120.0,272.87958115183244,0.0,110.0,legit
0.0,0.0,0.0,0.0,0.0,280.0,87080.0,311.0,591.1277115194017,194.0,280.0,87080.0,311.0,0.0,194.0,legit
1.0,3000.0,3000.0,0.0,1.0,32.0,8510.0,265.9375,391.85134916025197,30.0,33.0,11510.0,348.7878787878788,0.030303030303030304,31.0,legit
0.0,0.0,0.0,0.0,0.0,145.0,55810.0,384.8965517241379,809.6399381835824,49.0,145.0,55810.0,384.8965517241379,0.0,49.0,legit
1.0,6000.0,6000.0,0.0,1.0,3.0,120.0,40.0,26.457513110645905,3.0,4.0,6120.0,1530.0,0.25,4.0,legit
0.0,0.0,0.0,0.0,0.0,29.0,9780.0,337.2413793103448,834.1201375946313,27.0,29.0,9780.0,337.2413793103448,0.0,27.0,legit
9.0,81000.0,9000.0,6020.797289396148,9.0,55.0,13550.0,246.36363636363637,622.0705081996068,18.0,64.0,94550.0,1477.34375,0.140625,27.0,legit
4.0,26000.0,6500.0,9146.948489341496,4.0,68.0,22820.0,335.5882352941176,639.7699734779709,43.0,72.0,48820.0,678.0555555555555,0.05555555555555555,47.0,legit
12.0,74000.0,6166.666666666667,4063.8837969547694,11.0,18.0,2590.0,143.88888888888889,220.43109871577954,17.0,30.0,76590.0,2553.0,0.4,28.0,legit
0.0,0.0,0.0,0.0,0.0,123.0,26970.0,219.26829268292684,455.3996096597018,59.0,123.0,26970.0,219.26829268292684,0.0,59.0,legit
0.0,0.0,0.0,0.0,0.0,304.0,81390.0,267.73026315789474,554.3662092864342,128.0,304.0,81390.0,267.73026315789474,0.0,128.0,legit
15.0,125000.0,8333.333333333334,7952.238379104039,14.0,11.0,1100.0,100.0,175.38529014715002,11.0,26.0,126100.0,4850.0,0.5769230769230769,25.0,legit
3.0,36000.0,12000.0,7937.253933193771,2.0,126.0,28650.0,227.38095238095238,392.4144310729228,97.0,129.0,64650.0,501.16279069767444,0.023255813953488372,99.0,legit
0.0,0.0,0.0,0.0,0.0,135.0,32210.0,238.59259259259258,506.82235541136185,98.0,135.0,32210.0,238.59259259259258,0.0,98.0,legit
0.0,0.0,0.0,0.0,0.0,91.0,31940.0,350.989010989011,736.395206311054,81.0,91.0,31940.0,350.989010989011,0.0,81.0,legit
0.0,0.0,0.0,0.0,0.0,26.0,8930.0,343.46153846153845,557.2140867400415,21.0,26.0,8930.0,343.46153846153845,0.0,21.0,legit
0.0,0.0,0.0,0.0,0.0,36.0,10020.0,278.3333333333333,642.403967253361,32.0,36.0,10020.0,278.3333333333333,0.0,32.0,legit
4.0,44200.0,11050.0,14895.525055085056,4.0,90.0,21470.0,238.55555555555554,459.10161689076017,63.0,94.0,65670.0,698.6170212765958,0.0425531914893617,67.0,legit
9.0,83800.0,9311.111111111111,7528.021726264552,9.0,92.0,26620.0,289.3478260869565,560.1918908825858,76.0,101.0,110420.0,1093.2673267326732,0.0891089108910891,85.0,legit
7.0,39000.0,5571.428571428572,2699.2062325273123,4.0,66.0,25920.0,392.72727272727275,734.4899757488351,22.0,73.0,64920.0,889.3150684931506,0.0958904109589041,26.0,legit
0.0,0.0,0.0,0.0,0.0,5.0,600.0,120.0,124.29802894656054,3.0,5.0,600.0,120.0,0.0,3.0,legit
0.0,0.0,0.0,0.0,0.0,206.0,55830.0,271.0194174757282,586.3366465058762,123.0,206.0,55830.0,271.0194174757282,0.0,123.0,legit
0.0,0.0,0.0,0.0,0.0,10.0,2270.0,227.0,421.82276425584763,10.0,10.0,2270.0,227.0,0.0,10.0,legit
0.0,0.0,0.0,0.0,0.0,161.0,40250.0,250.0,554.2573860581382,137.0,161.0,40250.0,250.0,0.0,137.0,legit
0.0,0.0,0.0,0.0,0.0,26.0,7230.0,278.0769230769231,601.451705331487,24.0,26.0,7230.0,278.0769230769231,0.0,24.0,legit
0.0,0.0,0.0,0.0,0.0,96.0,46400.0,483.3333333333333,886.1646118516837,39.0,96.0,46400.0,483.3333333333333,0.0,39.0,legit
0.0,0.0,0.0,0.0,0.0,23.0,7320.0,318.2608695652174,465.2433593284374,23.0,23.0,7320.0,318.2608695652174,0.0,23.0,legit
0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,1.0,1.0,100.0,100.0,0.0,1.0,legit
0.0,0.0,0.0,0.0,0.0,141.0,45430.0,322.1985815602837,662.6333743897272,103.0,141.0,45430.0,322.1985815602837,0.0,103.0,legit
8.0,67000.0,8375.0,2263.8462845343543,7.0,16.0,5690.0,355.625,700.9799688055763,16.0,24.0,72690.0,3028.75,0.3333333333333333,23.0,legit
0.0,0.0,0.0,0.0,0.0,64.0,22720.0,355.0,600.4389928435562,52.0,64.0,22720.0,355.0,0.0,52.0,legit
0.0,0.0,0.0,0.0,0.0,49.0,14940.0,304.8979591836735,626.6681818985878,48.0,49.0,14940.0,304.8979591836735,0.0,48.0,legit
0.0,0.0,0.0,0.0,0.0,71.0,18630.0,262.3943661971831,839.8477154286151,38.0,71.0,18630.0,262.3943661971831,0.0,38.0,legit
0.0,0.0,0.0,0.0,0.0,72.0,21060.0,292.5,607.276881881408,39.0,72.0,21060.0,292.5,0.0,39.0,legit
0.0,0.0,0.0,0.0,0.0,49.0,17620.0,359.59183673469386,629.11299721537,34.0,49.0,17620.0,359.59183673469386,0.0,34.0,legit
0.0,0.0,0.0,0.0,0.0,251.0,69380.0,276.41434262948206,524.2845521598613,104.0,251.0,69380.0,276.41434262948206,0.0,104.0,legit
0.0,0.0,0.0,0.0,0.0,42.0,14060.0,334.76190476190476,625.2657507021806,29.0,42.0,14060.0,334.76190476190476,0.0,29.0,legit
0.0,0.0,0.0,0.0,0.0,20.0,5200.0,260.0,405.9556626036887,18.0,20.0,5200.0,260.0,0.0,18.0,legit
1.0,20000.0,20000.0,0.0,1.0,69.0,15160.0,219.71014492753622,398.526591534709,68.0,70.0,35160.0,502.2857142857143,0.014285714285714285,69.0,legit
2.0,9000.0,4500.0,707.1067811865476,2.0,139.0,25550.0,183.81294964028777,423.66652815329707,65.0,141.0,34550.0,245.03546099290782,0.014184397163120567,67.0,legit
0.0,0.0,0.0,0.0,0.0,4.0,180.0,45.0,37.859388972001824,4.0,4.0,180.0,45.0,0.0,4.0,legit
3.0,14000.0,4666.666666666667,2516.6114784235833,2.0,6.0,1290.0,215.0,292.2841083603418,5.0,9.0,15290.0,1698.888888888889,0.3333333333333333,7.0,legit
13.0,100020.0,7693.846153846154,4479.042938064519,13.0,238.0,59620.0,250.50420168067228,479.925009506906,123.0,251.0,159640.0,636.01593625498,0.05179282868525897,136.0,legit
1.0,57000.0,57000.0,0.0,1.0,14.0,2600.0,185.71428571428572,321.0730634729611,11.0,15.0,59600.0,3973.3333333333335,0.06666666666666667,12.0,legit
0.0,0.0,0.0,0.0,0.0,32.0,6300.0,196.875,505.64195862544943,28.0,32.0,6300.0,196.875,0.0,28.0,legit
3.0,25000.0,8333.333333333334,8020.806277010643,2.0,40.0,10340.0,258.5,488.8739022566988,28.0,43.0,35340.0,821.8604651162791,0.06976744186046512,30.0,legit
0.0,0.0,0.0,0.0,0.0,161.0,40980.0,254.53416149068323,509.0861301275048,70.0,161.0,40980.0,254.53416149068323,0.0,70.0,legit
2.0,42000.0,21000.0,4242.640687119285,2.0,2.0,640.0,320.0,395.9797974644666,2.0,4.0,42640.0,10660.0,0.5,4.0,legit
0.0,0.0,0.0,0.0,0.0,46.0,15860.0,344.7826086956522,667.5185861097295,21.0,46.0,15860.0,344.7826086956522,0.0,21.0,legit
0.0,0.0,0.0,0.0,0.0,323.0,98690.0,305.54179566563465,617.4672274496885,172.0,323.0,98690.0,305.54179566563465,0.0,172.0,legit
0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,0.0,1.0,1.0,20.0,20.0,0.0,1.0,legit
0.0,0.0,0.0,0.0,0.0,25.0,4170.0,166.8,280.352753984452,19.0,25.0,4170.0,166.8,0.0,19.0,legit
8.0,61000.0,7625.0,7209.86427452992,8.0,25.0,3400.0,136.0,200.7278422807027,24.0,33.0,64400.0,1951.5151515151515,0.24242424242424243,32.0,legit
0.0,0.0,0.0,0.0,0.0,5.0,790.0,158.0,193.0543964793343,5.0,5.0,790.0,158.0,0.0,5.0,legit
3.0,14000.0,4666.666666666667,2516.6114784235833,3.0,16.0,2410.0,150.625,160.18608969986545,16.0,19.0,16410.0,863.6842105263158,0.15789473684210525,19.0,legit
0.0,0.0,0.0,0.0,0.0,167.0,54880.0,328.622754491018,617.0351927707757,143.0,167.0,54880.0,328.622754491018,0.0,143.0,legit
16.0,158000.0,9875.0,9279.90660872547,16.0,76.0,14070.0,185.1315789473684,393.90182675738765,72.0,92.0,172070.0,1870.3260869565217,0.17391304347826086,88.0,legit
15.0,142000.0,9466.666666666666,13211.827313145634,13.0,5.0,1000.0,200.0,182.89341158171882,5.0,20.0,143000.0,7150.0,0.75,18.0,legit
0.0,0.0,0.0,0.0,0.0,9.0,4120.0,457.77777777777777,1072.2963417099045,7.0,9.0,4120.0,457.77777777777777,0.0,7.0,legit
0.0,0.0,0.0,0.0,0.0,37.0,7860.0,212.43243243243242,496.4675518400271,19.0,37.0,7860.0,212.43243243243242,0.0,19.0,legit
0.0,0.0,0.0,0.0,0.0,4.0,340.0,85.0,17.320508075688775,4.0,4.0,340.0,85.0,0.0,4.0,legit
0.0,0.0,0.0,0.0,0.0,373.0,91230.0,244.58445040214477,538.433262280111,302.0,373.0,91230.0,244.58445040214477,0.0,302.0,legit
0.0,0.0,0.0,0.0,0.0,8.0,3950.0,493.75,498.510280736516,8.0,8.0,3950.0,493.75,0.0,8.0,legit
7.0,65000.0,9285.714285714286,5618.845839799182,7.0,27.0,4220.0,156.2962962962963,194.0489261886954,26.0,34.0,69220.0,2035.8823529411766,0.20588235294117646,33.0,legit
0.0,0.0,0.0,0.0,0.0,78.0,21570.0,276.53846153846155,608.0858340879038,36.0,78.0,21570.0,276.53846153846155,0.0,36.0,legit
0.0,0.0,0.0,0.0,0.0,3.0,550.0,183.33333333333334,187.7054430040145,3.0,3.0,550.0,183.33333333333334,0.0,3.0,legit
0.0,0.0,0.0,0.0,0.0,5.0,640.0,128.0,209.093280618962,5.0,5.0,640.0,128.0,0.0,5.0,legit
4.0,32000.0,8000.0,3559.026084010437,4.0,19.0,4680.0,246.31578947368422,417.41546750763786,18.0,23.0,36680.0,1594.7826086956522,0.17391304347826086,22.0,legit
0.0,0.0,0.0,0.0,0.0,224.0,47350.0,211.38392857142858,397.3661659918722,82.0,224.0,47350.0,211.38392857142858,0.0,82.0,legit
21.0,180200.0,8580.952380952382,8779.95552651715,21.0,27.0,5870.0,217.40740740740742,480.36518634338216,27.0,48.0,186070.0,3876.4583333333335,0.4375,48.0,legit
4.0,56000.0,14000.0,16145.17471774978,4.0,12.0,5120.0,426.6666666666667,944.6724620767034,12.0,16.0,61120.0,3820.0,0.25,16.0,legit
0.0,0.0,0.0,0.0,0.0,18.0,2860.0,158.88888888888889,155.2564818724123,6.0,18.0,2860.0,158.88888888888889,0.0,6.0,legit
0.0,0.0,0.0,0.0,0.0,7.0,3530.0,504.2857142857143,977.306794936253,5.0,7.0,3530.0,504.2857142857143,0.0,5.0,legit
10.0,50000.0,5000.0,1563.4719199411431,10.0,57.0,14690.0,257.719298245614,473.82945072138284,46.0,67.0,64690.0,965.5223880597015,0.14925373134328357,56.0,legit
2.0,5000.0,2500.0,707.1067811865476,1.0,2.0,310.0,155.0,205.0609665440988,2.0,4.0,5310.0,1327.5,0.5,3.0,legit
55.0,468000.0,8509.09090909091,8353.02723406694,43.0,118.0,31920.0,270.50847457627117,580.1662706819222,100.0,173.0,499920.0,2889.7109826589594,0.3179190751445087,143.0,legit
3.0,16000.0,5333.333333333333,2886.751345948129,3.0,10.0,2670.0,267.0,324.34720765116987,10.0,13.0,18670.0,1436.1538461538462,0.23076923076923078,13.0,legit
0.0,0.0,0.0,0.0,0.0,124.0,47360.0,381.93548387096774,839.1184664169164,65.0,124.0,47360.0,381.93548387096774,0.0,65.0,legit
1.0,11000.0,11000.0,0.0,1.0,7.0,400.0,57.142857142857146,34.01680257083045,6.0,8.0,11400.0,1425.0,0.125,7.0,legit
0.0,0.0,0.0,0.0,0.0,142.0,32620.0,229.71830985915494,418.5993932183811,77.0,142.0,32620.0,229.71830985915494,0.0,77.0,legit
2.0,16000.0,8000.0,5656.85424949238,2.0,10.0,2750.0,275.0,512.6239687464226,10.0,12.0,18750.0,1562.5,0.16666666666666666,12.0,legit
0.0,0.0,0.0,0.0,0.0,202.0,60120.0,297.6237623762376,571.4381760823138,182.0,202.0,60120.0,297.6237623762376,0.0,182.0,legit
2.0,17000.0,8500.0,2121.3203435596424,2.0,23.0,7770.0,337.82608695652175,576.7223731156733,23.0,25.0,24770.0,990.8,0.08,25.0,legit
0.0,0.0,0.0,0.0,0.0,18.0,2830.0,157.22222222222223,436.27845338600997,11.0,18.0,2830.0,157.22222222222223,0.0,11.0,legit
6.0,81000.0,13500.0,7231.8738927058175,6.0,20.0,4860.0,243.0,342.99148370584487,20.0,26.0,85860.0,3302.3076923076924,0.23076923076923078,26.0,legit
0.0,0.0,0.0,0.0,0.0,291.0,99310.0,341.27147766323026,616.8435490274458,132.0,291.0,99310.0,341.27147766323026,0.0,132.0,legit
3.0,67000.0,22333.333333333332,30088.757590391357,3.0,13.0,5440.0,418.46153846153845,880.8125619169888,13.0,16.0,72440.0,4527.5,0.1875,16.0,legit
0.0,0.0,0.0,0.0,0.0,42.0,10640.0,253.33333333333334,542.5849002540891,17.0,42.0,10640.0,253.33333333333334,0.0,17.0,legit
0.0,0.0,0.0,0.0,0.0,219.0,70080.0,320.0,751.7490309302613,179.0,219.0,70080.0,320.0,0.0,179.0,legit
12.0,79000.0,6583.333333333333,4888.917584856095,12.0,186.0,44300.0,238.1720430107527,428.122099877326,86.0,198.0,123300.0,622.7272727272727,0.06060606060606061,98.0,legit
10.0,107000.0,10700.0,16512.957874886553,10.0,12.0,2700.0,225.0,364.9283864989503,12.0,22.0,109700.0,4986.363636363636,0.45454545454545453,22.0,legit
0.0,0.0,0.0,0.0,0.0,412.0,133630.0,324.34466019417476,597.0864439534075,285.0,412.0,133630.0,324.34466019417476,0.0,285.0,legit
19.0,143000.0,7526.315789473684,3776.6596212442605,19.0,493.0,125680.0,254.9290060851927,494.1855468401695,295.0,512.0,268680.0,524.765625,0.037109375,314.0,legit
1.0,11000.0,11000.0,0.0,1.0,4.0,150.0,37.5,27.537852736430512,4.0,5.0,11150.0,2230.0,0.2,5.0,legit
0.0,0.0,0.0,0.0,0.0,45.0,8720.0,193.77777777777777,400.9267043016993,38.0,45.0,8720.0,193.77777777777777,0.0,38.0,legit
0.0,0.0,0.0,0.0,0.0,25.0,5620.0,224.8,388.7921466970923,25.0,25.0,5620.0,224.8,0.0,25.0,legit
9.0,116000.0,12888.888888888889,12604.01170703642,9.0,26.0,4750.0,182.69230769230768,264.8857518600454,25.0,35.0,120750.0,3450.0,0.2571428571428571,34.0,legit
0.0,0.0,0.0,0.0,0.0,393.0,126960.0,323.0534351145038,742.1740263595264,328.0,393.0,126960.0,323.0534351145038,0.0,328.0,legit
0.0,0.0,0.0,0.0,0.0,132.0,27460.0,208.03030303030303,394.36573754901576,53.0,132.0,27460.0,208.03030303030303,0.0,53.0,legit
15.0,160000.0,10666.666666666666,10390.013520317523,15.0,28.0,11030.0,393.92857142857144,668.0670807176659,27.0,43.0,171030.0,3977.4418604651164,0.3488372093023256,42.0,legit
1.0,12000.0,12000.0,0.0,1.0,15.0,6530.0,435.3333333333333,652.553956900628,15.0,16.0,18530.0,1158.125,0.0625,16.0,legit
11.0,108000.0,9818.181818181818,5211.874553712547,10.0,17.0,2210.0,130.0,199.1544626665443,16.0,28.0,110210.0,3936.0714285714284,0.39285714285714285,26.0,legit
1.0,25000.0,25000.0,0.0,1.0,10.0,1350.0,135.0,170.2449216080566,10.0,11.0,26350.0,2395.4545454545455,0.09090909090909091,11.0,legit
5.0,66000.0,13200.0,12153.188881935474,5.0,79.0,20410.0,258.3544303797468,428.15175352978866,50.0,84.0,86410.0,1028.6904761904761,0.05952380952380952,55.0,legit
1.0,12000.0,12000.0,0.0,1.0,24.0,4120.0,171.66666666666666,444.53851661427854,23.0,25.0,16120.0,644.8,0.04,24.0,legit
9.0,93000.0,10333.333333333334,7566.372975210778,8.0,15.0,7080.0,472.0,874.8403936065791,15.0,24.0,100080.0,4170.0,0.375,23.0,legit
9.0,54000.0,6000.0,2828.42712474619,6.0,100.0,20050.0,200.5,416.8966032216835,65.0,109.0,74050.0,679.3577981651376,0.08256880733944955,71.0,legit
3.0,51000.0,17000.0,16093.47693943108,3.0,15.0,3160.0,210.66666666666666,326.98769454056276,14.0,18.0,54160.0,3008.8888888888887,0.16666666666666666,17.0,legit
0.0,0.0,0.0,0.0,0.0,531.0,164890.0,310.52730696798494,695.0176492316499,347.0,531.0,164890.0,310.52730696798494,0.0,347.0,legit
2.0,27000.0,13500.0,10606.601717798212,2.0,9.0,1260.0,140.0,205.24375751773792,9.0,11.0,28260.0,2569.090909090909,0.18181818181818182,11.0,legit
0.0,0.0,0.0,0.0,0.0,643.0,188300.0,292.84603421461895,633.0545686190986,403.0,643.0,188300.0,292.84603421461895,0.0,403.0,legit
92.0,825000.0,8967.391304347826,8735.994866455494,83.0,25.0,7220.0,288.8,575.1617163893994,25.0,117.0,832220.0,7112.991452991453,0.7863247863247863,108.0,legit
1.0,3000.0,3000.0,0.0,1.0,38.0,7710.0,202.89473684210526,303.4300123652618,34.0,39.0,10710.0,274.61538461538464,0.02564102564102564,35.0,legit
13.0,115000.0,8846.153846153846,8744.96191954882,12.0,13.0,1490.0,114.61538461538461,192.813181802809,13.0,26.0,116490.0,4480.384615384615,0.5,25.0,legit
5.0,50000.0,10000.0,9027.735042633894,5.0,196.0,45680.0,233.0612244897959,462.2895266916065,134.0,201.0,95680.0,476.0199004975124,0.024875621890547265,139.0,legit
0.0,0.0,0.0,0.0,0.0,22.0,5970.0,271.3636363636364,433.94420811617675,21.0,22.0,5970.0,271.3636363636364,0.0,21.0,legit
2.0,16000.0,8000.0,4242.640687119285,2.0,27.0,8780.0,325.18518518518516,633.5818225974652,25.0,29.0,24780.0,854.4827586206897,0.06896551724137931,27.0,legit
6.0,50000.0,8333.333333333334,7393.691004272944,6.0,12.0,1570.0,130.83333333333334,180.82931848636278,12.0,18.0,51570.0,2865.0,0.3333333333333333,18.0,legit
4.0,17000.0,4250.0,2872.281323269014,4.0,0.0,0.0,0.0,0.0,0.0,4.0,17000.0,4250.0,1.0,4.0,legit
4.0,32000.0,8000.0,3651.4837167011074,4.0,19.0,3120.0,164.21052631578948,355.67331748660854,17.0,23.0,35120.0,1526.9565217391305,0.17391304347826086,21.0,legit
0.0,0.0,0.0,0.0,0.0,2.0,460.0,230.0,240.41630560342617,2.0,2.0,460.0,230.0,0.0,2.0,legit
5.0,36000.0,7200.0,4147.288270665545,5.0,65.0,11960.0,184.0,363.7298104362633,49.0,70.0,47960.0,685.1428571428571,0.07142857142857142,54.0,legit
7.0,48000.0,6857.142857142857,4375.255094603873,7.0,36.0,16730.0,464.72222222222223,857.6362402760979,27.0,43.0,64730.0,1505.3488372093022,0.16279069767441862,34.0,legit
1.0,4000.0,4000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0,4000.0,1.0,1.0,legit
3.0,28000.0,9333.333333333334,5507.570547286102,3.0,15.0,6350.0,423.3333333333333,832.1114852046713,15.0,18.0,34350.0,1908.3333333333333,0.16666666666666666,18.0,legit
13.0,109000.0,8384.615384615385,6384.074737689892,13.0,31.0,4150.0,133.8709677419355,182.82372966612476,31.0,44.0,113150.0,2571.590909090909,0.29545454545454547,44.0,legit
15.0,114000.0,7600.0,5949.789912257406,15.0,23.0,8180.0,355.6521739130435,590.229740224143,23.0,38.0,122180.0,3215.2631578947367,0.39473684210526316,38.0,legit
